10001012002000000,综合报道,zonghebaodao,4,0,6
10001012003000000,数学,shuxue,4,0,6
10001012004000000,化学,huaxue,4,0,6
10001012005000000,天文学,tianwenxue,4,0,6
10001012006000000,地理,dili,4,0,6
10001012007000000,生物科学,shengwukexue,4,0,6
10001012008000000,动物,dongwu,4,0,6
10001012009000000,植物,zhiwu,4,0,6
10001012010000000,海洋,haiyang,4,0,6
10001012011000000,物理,wuli,4,0,6
10001012012000000,系统工程,xitonggongcheng,4,0,6
10001012013000000,实用科技,shiyongkeji,4,0,6
10001012014000000,气象,qixiang,4,0,6
10001012015000000,测绘,cehui,4,0,6
10001012016000000,环境,huanjing,4,0,6
10001012017000000,地质,dizhi,4,0,6
10001012018000000,军事科技,junshikeji,4,0,6
10001012019000000,农业林业,nongyelinye,4,0,6
10001012020000000,医学药学,yixueyaoxue,4,0,6
10001012021000000,其他,qita,4,0,6
10001013000000000,行业杂志,xingyezazhi,3,1,6
10001013001000000,电脑电子,diannaodianzi,4,0,6
10001013002000000,IT数码,itshuma,4,0,6
10001013003000000,机械设备,jixieshebei,4,0,6
10001013004000000,汽车,qiche,4,0,6
10001013005000000,交通,jiaotong,4,0,6
10001013006000000,铁道,tiedao,4,0,6
10001013007000000,邮电,youdian,4,0,6
10001013008000000,航天,hangtian,4,0,6
10001013009000000,航空,hangkong,4,0,6
10001013010000000,石油化工,shiyouhuagong,4,0,6
10001013011000000,水电,shuidian,4,0,6
10001013012000000,冶金,yejin,4,0,6
10001013013000000,建筑,jianzhu,4,0,6
10001013014000000,轻工,qinggong,4,0,6
10001013015000000,标准,biaozhun,4,0,6
10001013016000000,计量,jiliang,4,0,6
10001013017000000,矿产,kuangchan,4,0,6
10001013018000000,能源,nengyuan,4,0,6
10001013019000000,其他,qita,4,0,6
10001014000000000,高校学报,gaoxiaoxuebao,3,1,6
10001014001000000,社科,sheke,4,0,6
10001014002000000,自然科学,zirankexue,4,0,6
10001014003000000,工学,gongxue,4,0,6
10001014004000000,农学,nongxue,4,0,6
10001014005000000,医学,yixue,4,0,6
10001014006000000,外语,waiyu,4,0,6
10001014007000000,师范教育,shifanjiaoyu,4,0,6
10001014008000000,财经,caijing,4,0,6
10001014009000000,商业,shangye,4,0,6
10001014010000000,民族,minzu,4,0,6
10001014011000000,其他,qita,4,0,6
10001015000000000,少数民族杂志,shaoshuminzu,3,1,6
10001015001000000,维文,weiwen,4,0,6
10001015002000000,蒙文,mengwen,4,0,6
10001015003000000,藏文,cangwen,4,0,6
10001015004000000,朝鲜文,chaoxianwen,4,0,6
10001015005000000,哈萨克文,hasakewen,4,0,6
10001015006000000,其他,qita,4,0,6
10002000000000000,解放后期刊,jiefanghou,2,1,6
10002001000000000,创刊号,chuangkanhao,3,0,6
10002002000000000,文摘综合,wenzhai,3,1,6
10002002001000000,文摘,wenzhai,4,0,6
10002002002000000,综合,zonghe,4,0,6
10002003000000000,文学小说,wenxue,3,1,6
10002003001000000,文学,wenxue,4,0,6
10002003002000000,故事,gushi,4,0,6
10002003003000000,小说,xiaoshuo,4,0,6
